symbol,name,reportDate,fiscalDateEnding,estimate,currency
KELRF,KELRF,2025-04-24,2025-03-31,,USD
KELTF,KELTF,2024-08-01,2024-06-30,,USD
KELTF,KELTF,2024-11-07,2024-09-30,,USD
KELTF,KELTF,2025-03-06,2024-12-31,,USD
KELTF,KELTF,2025-04-17,2025-03-31,,USD
KELYA,Kelly Services Inc - Class A,2024-08-08,2024-06-30,0.54,USD
KELYA,Kelly Services Inc - Class A,2024-11-07,2024-09-30,,USD
KELYA,Kelly Services Inc - Class A,2025-02-13,2024-12-31,,USD
KELYA,Kelly Services Inc - Class A,2025-05-07,2025-03-31,,USD
KELYB,Kelly Services Inc - Class B,2024-08-08,2024-06-30,0.53,USD
KELYB,Kelly Services Inc - Class B,2024-11-07,2024-09-30,,USD
KELYB,Kelly Services Inc - Class B,2025-02-13,2024-12-31,,USD
KELYB,Kelly Services Inc - Class B,2025-05-07,2025-03-31,,USD
KEN,Kenon Holdings Ltd,2024-08-29,2024-06-30,,USD
KEP,Korea Electric Power,2024-08-09,2024-06-30,,KRW
KEP,Korea Electric Power,2024-11-11,2024-09-30,,KRW
KEP,Korea Electric Power,2025-02-21,2024-12-31,,KRW
KEQU,Kewaunee Scientific Corporation,2024-06-26,2024-04-30,,USD
KEQU,Kewaunee Scientific Corporation,2024-08-22,2024-07-31,,USD
KEQU,Kewaunee Scientific Corporation,2024-12-04,2024-10-31,,USD
KEQU,Kewaunee Scientific Corporation,2025-03-04,2025-01-31,,USD
KEWL,KEWL,2024-06-21,2024-03-31,,USD
KEWL,KEWL,2024-08-12,2024-06-30,,USD
KEWL,KEWL,2025-03-27,2024-12-31,,USD
KEX,Kirby Corp,2024-07-25,2024-06-30,1.31,USD
KEX,Kirby Corp,2024-10-24,2024-09-30,,USD
KEX,Kirby Corp,2025-01-30,2024-12-31,,USD
KEX,Kirby Corp,2025-04-23,2025-03-31,,USD
KEY,Keycorp,2024-08-05,2024-06-30,0.26,USD
KEY,Keycorp,2024-10-17,2024-09-30,,USD
KEY,Keycorp,2025-01-21,2024-12-31,,USD
KEY,Keycorp,2025-05-09,2025-03-31,,USD
KEY-PI,KEY-PI,2024-08-05,2024-06-30,,USD
KEY-PI,KEY-PI,2024-10-17,2024-09-30,,USD
KEY-PI,KEY-PI,2025-01-21,2024-12-31,,USD
KEY-PI,KEY-PI,2025-05-09,2025-03-31,,USD
KEY-PJ,KEY-PJ,2024-08-05,2024-06-30,,USD
KEY-PJ,KEY-PJ,2024-10-17,2024-09-30,,USD
KEY-PJ,KEY-PJ,2025-01-21,2024-12-31,,USD
KEY-PJ,KEY-PJ,2025-05-09,2025-03-31,,USD
KEY-PK,KEY-PK,2024-08-05,2024-06-30,,USD
KEY-PK,KEY-PK,2024-10-17,2024-09-30,,USD
KEY-PK,KEY-PK,2025-01-21,2024-12-31,,USD
KEY-PK,KEY-PK,2025-05-09,2025-03-31,,USD
KEY-PL,KEY-PL,2024-08-05,2024-06-30,,USD
KEY-PL,KEY-PL,2024-10-17,2024-09-30,,USD
KEY-PL,KEY-PL,2025-01-21,2024-12-31,,USD
KEY-PL,KEY-PL,2025-05-09,2025-03-31,,USD
KEYS,Keysight Technologies Inc,2024-08-15,2024-07-31,1.35,USD
KEYS,Keysight Technologies Inc,2024-11-18,2024-10-31,,USD
KEYS,Keysight Technologies Inc,2025-02-18,2025-01-31,,USD
KEYS,Keysight Technologies Inc,2025-05-01,2025-04-30,,USD
KEYUF,KEYUF,2024-08-08,2024-06-30,,USD
KEYUF,KEYUF,2024-11-06,2024-09-30,,USD
KEYUF,KEYUF,2025-02-12,2024-12-31,,USD
KEYUF,KEYUF,2025-05-12,2025-03-31,,USD
KFFB,Kentucky First Federal Bancorp,2024-09-04,2024-06-30,,USD
KFFB,Kentucky First Federal Bancorp,2024-11-15,2024-09-30,,USD
KFFB,Kentucky First Federal Bancorp,2025-02-10,2024-12-31,,USD
KFFLF,KFFLF,2024-06-28,2024-03-31,,GBP
KFFLF,KFFLF,2024-09-27,2024-06-30,,GBP
KFRC,Kforce Inc,2024-07-29,2024-06-30,0.73,USD
KFRC,Kforce Inc,2024-10-28,2024-09-30,,USD
KFRC,Kforce Inc,2025-02-03,2024-12-31,,USD
KFRC,Kforce Inc,2025-04-28,2025-03-31,,USD
KFS,Kingsway Financial Services Inc,2024-08-06,2024-06-30,,USD
KFS,Kingsway Financial Services Inc,2024-11-05,2024-09-30,,USD
KFS,Kingsway Financial Services Inc,2025-03-03,2024-12-31,,USD
KFS,Kingsway Financial Services Inc,2025-05-06,2025-03-31,,USD
KFY,Korn Ferry,2024-09-05,2024-07-31,1.12,USD
KFY,Korn Ferry,2024-12-04,2024-10-31,,USD
KFY,Korn Ferry,2025-03-04,2025-01-31,,USD
KGAUF,KGAUF,2024-08-08,2024-06-30,,EUR
KGAUF,KGAUF,2024-11-05,2024-09-30,,EUR
KGAUF,KGAUF,2025-03-10,2024-12-31,,EUR
KGAUF,KGAUF,2025-05-06,2025-03-31,,EUR
KGBLY,KGBLY,2024-08-26,2024-06-30,,HKD
KGBLY,KGBLY,2025-03-17,2024-12-31,,HKD
KGBLY,KGBLY,2025-05-27,2025-03-31,,HKD
KGC,Kinross Gold Corp,2024-07-31,2024-06-30,0.1,USD
KGC,Kinross Gold Corp,2024-11-05,2024-09-30,,USD
KGC,Kinross Gold Corp,2025-02-12,2024-12-31,,USD
KGC,Kinross Gold Corp,2025-05-08,2025-03-31,,USD
KGDEF,KGDEF,2024-08-15,2024-06-30,,CNY
KGDEF,KGDEF,2025-03-17,2024-12-31,,CNY
KGDEF,KGDEF,2025-05-15,2025-03-31,,CNY
KGDEY,KGDEY,2024-08-15,2024-06-30,,CNY
KGDEY,KGDEY,2025-03-17,2024-12-31,,CNY
KGDEY,KGDEY,2025-05-15,2025-03-31,,CNY
KGEI,Kolibri Global Energy Inc,2024-08-01,2024-06-30,,USD
KGEI,Kolibri Global Energy Inc,2024-11-11,2024-09-30,,USD
KGEI,Kolibri Global Energy Inc,2025-04-30,2025-03-31,,USD
